CREDIT_LIMIT,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,default_payment_next_month,avg_bill_amt,avg_pay_amt
50000,1,2,2,29,0,0,0,-2,-2,-2,0,9136.333333333334,383.3333333333333
130000,2,2,1,43,0,0,0,0,0,0,0,109822.66666666667,10121
30000,2,2,2,47,2,2,2,2,2,2,1,16820.666666666668,1050
440000,2,2,2,29,0,0,0,0,0,0,0,248529.83333333334,10303.666666666666
210000,2,1,2,32,-2,-2,-2,-2,-2,-2,0,4757,2110.8333333333335
190000,2,2,2,27,0,0,0,0,0,0,0,101878,4580
20000,1,3,2,25,3,2,2,4,4,4,1,1650,0
60000,2,1,2,27,2,-1,-1,-1,-1,-1,0,1623.1666666666667,1575
280000,2,2,1,39,0,0,2,0,0,0,0,182573.33333333334,6700
150000,1,2,1,43,0,0,0,0,0,0,0,84837.83333333333,4402.166666666667
410000,2,1,2,25,-1,-1,-1,-1,-1,-1,0,10801.5,12609.666666666666
210000,1,1,1,43,-1,-1,-1,-1,-2,-1,1,421,899
180000,1,2,1,32,-2,-2,-2,-2,-2,-2,0,981.3333333333334,985
480000,1,2,1,58,0,0,0,0,0,0,0,458741,15832.666666666666
230000,1,2,1,45,2,2,2,2,0,0,0,162169.5,4133.333333333333
50000,2,2,1,49,1,2,2,2,0,0,0,21406.666666666668,1220.3333333333333
360000,2,2,1,34,0,0,-1,-1,-2,-2,0,2787.3333333333335,484.5
50000,2,2,1,42,0,0,0,0,0,0,0,36517.5,6519.5
240000,1,2,1,36,0,0,0,0,0,0,0,121856,27753.5
340000,2,1,2,27,0,0,0,0,0,0,0,153856.16666666666,15024.5
230000,2,2,2,23,-1,-1,-1,-1,-1,0,0,7716.833333333333,5000.333333333333
340000,2,2,2,32,0,0,0,0,0,0,0,84625.16666666667,3527.8333333333335
300000,2,1,1,38,-2,-2,-2,-2,-2,-2,0,65,183.33333333333334
200000,1,2,1,39,-1,-1,-1,-1,-1,-1,1,326,326
280000,1,2,2,45,0,0,-1,0,0,0,0,122055,38857.666666666664
140000,1,2,1,52,1,2,0,0,2,0,1,32733.666666666668,1283.3333333333333
210000,2,1,1,32,1,-2,-2,-2,-2,-2,0,0,0
100000,1,3,1,49,0,0,0,0,0,0,0,72614.5,2563.3333333333335
100000,1,1,2,29,2,2,2,2,2,0,1,49687.5,1420.1666666666667
300000,2,1,2,55,-2,-2,-2,-2,-2,-2,0,0,158.5
20000,2,2,2,24,2,2,2,2,-1,-1,1,4342.333333333333,1549.8333333333333
30000,2,2,2,46,1,-1,0,0,0,0,0,23027.166666666668,7547.833333333333
60000,1,2,2,36,-1,-1,0,0,2,-1,0,28876,16482
280000,2,3,1,46,2,2,0,0,0,0,1,195340.66666666666,872.5
50000,2,2,2,29,0,0,0,0,0,0,0,17415.333333333332,3333.3333333333335
360000,2,2,1,30,0,0,0,-2,-2,-2,0,33137.5,16284.833333333334
350000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,-2,156.66666666666666
80000,1,3,1,45,1,-1,0,0,-1,-1,0,12082.833333333334,7271.166666666667
160000,2,3,1,53,1,-2,-1,2,2,-2,0,1055.8333333333333,602.1666666666666
50000,2,2,2,29,-2,-2,-2,-2,-2,-2,0,920,0
140000,2,2,1,33,1,-1,0,0,0,0,0,7399.666666666667,2655.5
30000,1,2,2,27,0,0,0,-2,-2,-2,0,22811.666666666668,6408.333333333333
300000,2,2,2,43,1,-2,-2,-1,-1,-1,0,272.5,189.33333333333334
170000,1,3,1,29,0,0,0,0,0,0,0,101381.5,3316.6666666666665
100000,2,2,2,24,2,2,2,2,2,3,1,97839.16666666667,3329.8333333333335
80000,2,2,1,37,-1,-1,-1,-1,-1,-1,1,2000,2367.6666666666665
50000,2,2,2,24,0,0,0,0,0,0,1,41855.166666666664,1666.8333333333333
230000,2,2,1,46,-1,-1,-1,0,-1,-1,0,1683.5,1443
420000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,5230.5,5397.5
200000,2,1,2,31,1,-2,-2,-2,-2,-2,1,0,0
30000,2,2,2,23,0,0,0,2,0,0,0,11789.666666666666,797.3333333333334
280000,2,2,2,30,0,0,0,0,0,0,0,217091.83333333334,27670.5
50000,2,3,1,57,0,0,0,0,0,0,1,43796,2209.5
330000,1,2,2,25,0,0,0,0,0,0,0,216119.33333333334,8103.333333333333
90000,2,1,2,32,-1,-1,-1,-1,-1,-1,0,5374.166666666667,8021.833333333333
150000,2,5,1,45,0,0,0,0,0,0,0,190428.66666666666,63355.166666666664
230000,1,2,2,30,0,0,0,0,0,0,0,69871.66666666667,2804.8333333333335
110000,2,1,2,32,0,0,0,0,0,0,0,45449,3697.3333333333335
180000,1,3,1,43,2,2,2,2,0,0,0,155044.66666666666,4916.666666666667
110000,2,2,2,24,0,0,0,0,0,0,0,31181.5,3333.3333333333335
50000,2,2,1,30,0,0,0,0,0,0,0,37450,1767.5
190000,2,1,1,36,-1,-1,-1,-1,0,0,0,4236.166666666667,2186.1666666666665
210000,2,1,2,27,0,0,0,0,0,0,1,21862.666666666668,1833.3333333333333
500000,1,1,1,34,1,-1,-1,2,-1,-1,1,39373.5,20643.666666666668
500000,2,2,1,38,0,0,0,0,0,0,0,29245.833333333332,8167
240000,1,2,2,28,-1,-1,-1,-1,-1,-1,1,4313.5,3921.3333333333335
30000,2,2,2,24,2,0,0,0,0,-2,1,18715.833333333332,533.3333333333334
90000,2,2,1,50,0,0,0,2,0,0,0,46399.333333333336,2050
180000,2,2,1,41,-1,-1,-1,-1,-1,-1,0,8280,8541
80000,2,2,1,34,0,0,-1,-1,0,0,0,3933.1666666666665,1842.1666666666667
100000,1,2,2,23,-1,-1,-1,-1,-1,-1,0,291,291
360000,2,1,1,31,-2,-1,-1,-2,-2,-2,1,71.66666666666667,73
780000,1,1,1,48,0,0,0,0,0,0,0,185299.16666666666,10005.833333333334
350000,2,2,1,29,-1,-1,-1,-1,-1,-1,0,6910.5,6288.333333333333
180000,2,1,2,56,-2,-2,-2,-2,-2,-2,1,972.8333333333334,1205.8333333333333
450000,1,1,1,38,-1,-1,-1,-1,-1,-1,0,18661.833333333332,18837.833333333332
50000,2,1,2,23,2,0,0,0,0,0,1,38938.833333333336,1527.5
30000,2,2,1,45,-1,-1,2,2,-2,-2,0,325,130
240000,2,2,1,46,0,0,0,0,-2,-2,0,119950.5,3812
340000,1,2,2,25,0,0,0,0,0,0,0,175374.33333333334,6384.333333333333
180000,1,2,1,63,0,0,0,0,0,0,0,50422,2009.3333333333333
230000,2,3,2,42,1,-2,-1,-1,-1,-1,1,988.5,1088.5
130000,1,3,2,27,1,2,0,0,0,0,0,132334.66666666666,5366.666666666667
20000,2,3,1,43,0,0,0,0,0,0,0,19307.333333333332,1430
20000,2,3,2,49,0,0,2,0,-1,-1,0,6933.833333333333,793
200000,1,3,1,44,2,0,0,0,0,0,1,92340.5,6666.666666666667
70000,1,2,2,62,6,5,4,3,2,0,0,92072.5,776.8333333333334
130000,1,2,1,44,2,0,0,0,0,2,1,20559.5,1833.3333333333333
200000,1,3,1,38,0,0,0,0,0,0,0,176015,6891
30000,2,2,2,49,2,2,2,2,2,2,1,19203,1000
330000,2,2,1,42,-2,-1,2,2,-2,-1,1,1986.5,2694.1666666666665
90000,1,2,1,37,1,2,2,2,2,0,0,11065.666666666666,771.8333333333334
500000,2,1,1,37,1,-1,-1,-1,-1,0,0,29720.666666666668,27881.333333333332
30000,1,3,1,55,3,2,2,7,7,7,1,2395,0
110000,2,2,1,25,-1,4,3,2,3,2,1,95184.83333333333,2700
240000,2,2,1,47,0,0,0,0,0,0,0,125733.66666666667,6083.333333333333
50000,1,2,1,32,0,0,0,-1,2,0,0,38466.5,9389.5
220000,2,1,1,32,1,2,2,2,2,2,0,210606.16666666666,6700.166666666667
130000,1,2,1,39,3,2,-1,-1,-1,0,0,46742.666666666664,3888.8333333333335
180000,1,1,1,40,-2,-2,-2,-2,-2,-2,1,0,0
180000,2,1,2,27,-1,2,-1,-1,-1,2,0,781.3333333333334,566.1666666666666
100000,2,3,1,35,1,-2,-2,-2,-1,-1,0,94.33333333333333,94.33333333333333
30000,2,2,1,43,2,2,2,2,2,2,1,17534.166666666668,1310.1666666666667
360000,1,3,1,41,-1,-1,-1,-1,-1,-1,1,498,498
100000,2,1,1,39,2,2,2,2,2,2,1,98152,3654.1666666666665
200000,2,1,2,31,1,-1,-1,-1,-1,-1,0,2687.8333333333335,2688.1666666666665
70000,1,3,1,50,0,0,0,0,0,0,0,50886.333333333336,6245.5
110000,1,1,2,33,0,0,0,0,0,0,0,35782.333333333336,17755.833333333332
500000,1,2,2,30,-1,-1,-1,-1,-1,-1,0,1408.5,1447.5
180000,2,4,1,32,0,0,0,0,0,0,0,134517.66666666666,5800
20000,2,2,1,48,0,0,2,2,2,2,0,17193.5,1149.1666666666667
200000,1,1,1,43,2,0,0,0,-2,-2,1,11535.833333333334,666.6666666666666
80000,2,1,2,25,-1,2,2,-2,-2,-2,0,86.33333333333333,0
20000,2,2,2,31,0,0,0,0,0,3,0,18982.5,1116.6666666666667
20000,2,2,1,44,8,7,6,5,4,3,1,16170.166666666666,130
240000,2,1,2,28,-2,-2,-2,-2,-1,0,0,14424.166666666666,7283
130000,2,1,2,30,3,2,2,0,0,0,1,10047.166666666666,700
50000,1,2,1,48,0,0,0,0,0,0,0,28302.5,1513.6666666666667
490000,2,2,1,31,0,0,0,0,0,0,0,381403.5,13744.833333333334
320000,1,1,2,34,0,0,0,0,0,0,0,99362.83333333333,11533.166666666666
500000,1,2,2,32,-2,-2,-2,-2,-2,-2,0,63420.166666666664,38903.166666666664
100000,1,2,2,38,0,0,0,0,0,0,0,97193.16666666667,4198.833333333333
280000,1,1,1,60,-2,-2,-2,-2,-2,-2,0,296,330
220000,1,1,1,35,-1,-1,-1,-1,0,-1,1,2483,2442
120000,2,2,1,26,-1,-1,-1,-1,-2,-1,0,8616.666666666666,16676.5
330000,1,1,2,36,-2,-2,-2,-2,-2,-2,0,-10,0
500000,2,1,1,41,-1,-1,-1,-1,-1,3,0,2543.3333333333335,1619.1666666666667
200000,2,1,1,30,-2,-2,-2,-2,-2,-2,0,4183,4642.333333333333
20000,1,3,3,23,0,0,0,0,0,0,0,18343.166666666668,4405.833333333333
50000,1,2,1,35,1,2,0,0,0,2,0,33549,3666.6666666666665
40000,2,1,2,26,1,2,2,2,0,0,1,9736.5,1262.5
270000,1,3,1,47,0,0,0,0,0,0,0,174393,5617.333333333333
240000,1,1,1,46,-2,-2,-2,-2,-2,-2,0,4372.333333333333,31421.5
80000,1,2,2,24,1,2,2,2,0,0,1,167513.33333333334,6200
280000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,4791.666666666667,3735
30000,2,3,2,53,-1,-1,-1,-1,-1,-1,1,2489.3333333333335,3440.5
150000,1,1,1,41,1,-2,-1,-1,-1,-2,0,1105.1666666666667,1205.1666666666667
200000,2,5,2,34,-1,-1,-1,-1,-1,-1,0,5375.5,3355.8333333333335
260000,1,1,1,45,0,0,0,0,0,0,0,33559.666666666664,6136.833333333333
210000,2,2,2,37,1,-2,-2,-2,-2,-2,0,0,0
50000,1,2,2,42,1,2,0,0,0,0,0,38993,1196.6666666666667
200000,2,1,2,30,0,0,2,2,0,0,0,195784,7850
200000,1,2,1,51,2,-1,-1,-1,-1,-1,1,664.8333333333334,1714.3333333333333
450000,1,2,1,44,-1,-1,-1,-1,-1,-1,0,8091,11933.833333333334
170000,2,1,1,45,0,0,0,0,0,0,0,148867,5801.833333333333
160000,2,2,1,45,0,0,0,0,0,0,0,74427.66666666667,14592.166666666666
160000,2,2,2,25,1,-1,0,0,0,-2,1,1029.3333333333333,1776.3333333333333
210000,2,2,2,49,-1,-1,-1,-1,0,0,1,32049.666666666668,13911.333333333334
270000,2,2,1,36,-2,-2,-2,-2,-2,-2,0,56583.333333333336,64289.666666666664
30000,2,1,2,23,0,0,-2,-2,-2,-2,0,3812.6666666666665,3298.5
170000,2,2,2,35,0,0,0,0,0,0,0,108647.33333333333,5833.333333333333
120000,1,1,2,30,1,-2,-1,-1,-2,-2,0,331.6666666666667,331.6666666666667
190000,1,2,2,40,2,2,2,2,2,2,1,156461.66666666666,6933.333333333333
150000,2,1,1,38,1,-2,-2,-2,-2,-2,1,0,0
200000,2,1,2,31,-1,-1,-1,-1,-1,-1,1,1221.3333333333333,596.6666666666666
210000,2,2,2,29,0,0,0,0,0,0,0,91758.83333333333,5000
200000,1,1,1,49,1,-1,-1,-1,-1,-1,0,338.8333333333333,1228
500000,2,1,1,44,-2,-1,0,0,0,-1,0,203340.83333333334,152436.66666666666
20000,2,2,1,24,0,0,2,0,0,2,1,18969.333333333332,1212
670000,1,1,2,29,0,0,0,0,0,0,0,235962,8615
300000,2,1,2,27,-1,-1,-1,0,0,0,0,77985,53810
500000,1,1,1,45,-1,-1,-1,-1,-1,-1,1,25910.5,31506
230000,2,2,1,28,-2,-2,-2,-2,-2,-2,0,0,0
50000,1,2,1,33,0,0,0,0,0,0,1,15913.5,3583.3333333333335
90000,2,2,2,47,0,0,0,0,0,0,0,51567.5,1657.5
290000,1,2,1,48,-2,-2,-2,-2,-2,-2,1,1438.1666666666667,1316.5
180000,2,2,2,32,-1,-1,-2,-2,-2,-2,0,2991.8333333333335,3028
210000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0
170000,2,5,1,33,0,0,0,0,0,0,0,91014.5,21566
180000,1,2,1,34,-1,-1,-1,-1,-1,-1,0,1927.1666666666667,1846
30000,2,3,1,56,0,0,0,0,0,0,0,29368,1331.5
500000,1,1,1,58,-1,-1,-1,0,-1,-1,0,11199.666666666666,9707.5
430000,2,1,2,34,0,0,0,0,0,0,0,34693,4671.5
360000,2,1,1,47,2,2,-2,-2,-2,-2,1,416.6666666666667,0
120000,2,2,1,27,-1,-1,-1,-1,0,0,0,40493.5,23518.833333333332
80000,2,3,2,34,-2,-2,-2,-2,-2,-2,0,-341.8333333333333,1833.3333333333333
70000,2,3,1,32,2,2,0,0,0,-1,0,13399.333333333334,3595.5
180000,2,1,2,26,-1,-1,-2,-2,-2,-2,0,500,0
50000,1,2,2,24,1,2,2,2,2,2,1,35253.833333333336,1650
50000,2,2,1,40,1,2,2,2,2,0,0,31972.666666666668,1335
230000,2,2,1,34,-2,-1,-1,-1,-1,-1,0,2840.1666666666665,2648.1666666666665
20000,1,2,2,33,0,0,0,0,0,0,0,19165.833333333332,2139.8333333333335
20000,1,3,2,46,0,0,0,0,0,0,0,12806,1213.3333333333333
50000,2,1,2,25,-1,-1,-1,-1,-1,-2,1,260,195
150000,1,2,2,26,1,2,0,0,0,0,1,134707.33333333334,5166.666666666667
160000,1,1,1,43,-1,-1,-1,-1,-1,2,0,104.16666666666667,178.5
50000,2,2,1,28,1,2,0,0,0,0,0,34831,1305.5
190000,1,1,1,42,-1,-1,-1,-1,-1,-1,0,5230.833333333333,3616.1666666666665
30000,2,1,1,22,2,2,0,0,0,0,0,25975.5,985
80000,2,3,1,34,2,3,2,2,2,0,0,77977.16666666667,2033.3333333333333
360000,2,1,1,32,-2,-2,-2,-2,-1,0,0,72085,38745.333333333336
210000,2,2,1,40,0,0,0,0,0,2,0,45877.5,1981.3333333333333
230000,2,1,2,33,0,0,0,0,0,0,0,138849.5,5166.666666666667
30000,2,2,1,28,2,2,2,2,0,0,1,24306.333333333332,2100
210000,2,1,2,30,1,-2,-2,-2,-1,-1,1,8254.166666666666,8254.166666666666
200000,1,2,1,38,1,2,2,2,0,0,0,192062.33333333334,6433.333333333333
80000,2,3,2,54,0,0,0,-1,-1,-1,0,7114.166666666667,3382.3333333333335
250000,2,2,1,49,0,0,0,0,0,0,0,69825.66666666667,26506.666666666668
180000,2,1,1,46,-1,-1,-1,-1,-1,-1,0,15847,18746.333333333332
420000,1,2,2,30,0,0,0,0,0,0,0,86417.5,3374.1666666666665
200000,2,1,1,44,2,0,0,0,0,0,0,140025.33333333334,4702.5
200000,2,2,1,27,1,3,2,2,2,2,1,180370,5283.333333333333
430000,1,2,2,29,-2,-2,-2,-2,-2,-2,0,913.3333333333334,844.6666666666666
20000,1,1,2,40,0,0,0,2,0,0,0,13174.5,1766.6666666666667
110000,1,1,2,29,0,0,0,0,0,0,0,88286.66666666667,14602.166666666666
60000,2,3,1,25,0,0,0,0,0,0,1,47198.666666666664,2850
410000,2,5,1,42,0,0,0,0,0,0,0,290242.3333333333,10633.333333333334
20000,2,2,2,22,0,0,0,2,2,2,0,18391,1433.3333333333333
200000,2,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0
50000,2,3,3,43,0,0,0,0,0,0,0,32158.166666666668,966.6666666666666
130000,1,1,2,27,0,0,0,0,0,0,0,36866.5,1441
200000,2,2,2,39,-2,-2,-2,-2,-2,-2,0,997.3333333333334,949.8333333333334
350000,2,1,2,31,2,0,0,0,0,2,0,135171.16666666666,89166.66666666667
80000,2,2,2,26,-1,-1,-1,-1,-1,-1,1,325,260
350000,1,1,2,31,0,-1,-1,-2,-2,-2,0,8816.666666666666,166.66666666666666
100000,2,3,1,42,-1,2,2,-2,-2,-2,0,3746,3128.3333333333335
80000,2,1,2,24,0,0,0,0,0,0,0,32248.166666666668,3666.6666666666665
50000,1,2,2,39,3,2,0,0,0,0,0,33689.333333333336,841.8333333333334
20000,1,1,2,40,0,0,0,0,0,0,0,15500.166666666666,3901.5
100000,1,2,1,42,0,0,2,2,2,0,0,17936,985.1666666666666
130000,2,2,1,35,0,0,0,0,0,0,0,127129,5800.166666666667
470000,2,1,1,28,0,0,0,0,0,0,0,166631.83333333334,5733.333333333333
90000,1,3,2,50,0,0,0,0,0,0,0,64907,2428
150000,2,3,2,47,0,0,0,0,0,0,0,152144.5,6016.666666666667
150000,2,2,1,37,-1,0,0,0,0,0,0,101650.5,4945.5
140000,1,2,2,30,0,0,0,0,0,0,0,79785.66666666667,2743.1666666666665
150000,1,1,2,33,-1,2,-1,-1,0,-1,0,4771,11124.333333333334
230000,1,2,1,51,0,0,0,0,0,0,0,91346.16666666667,2639.3333333333335
280000,1,2,1,32,2,2,2,2,2,2,1,209260.33333333334,6916.666666666667
550000,1,1,1,44,-2,-2,-2,-2,-2,-2,0,4386.666666666667,883.3333333333334
350000,2,2,1,38,-1,-1,-1,-1,-1,-1,0,4838,5103.166666666667
80000,1,3,2,26,0,0,0,0,0,0,1,55239.666666666664,1961.5
260000,2,1,2,27,-1,-1,-1,-1,0,-1,0,465.5,399
100000,2,2,2,25,0,0,2,0,0,0,1,92762.83333333333,3727.5
200000,2,2,1,40,0,0,0,0,0,0,0,16921.333333333332,1568
220000,1,3,1,42,-1,-1,-1,-1,-1,-1,0,1564.5,2125.3333333333335
420000,2,2,2,28,-1,0,0,0,0,-1,0,30464.833333333332,14016.5
180000,2,3,1,39,2,2,2,2,2,0,1,12906.666666666666,1451.6666666666667
180000,2,3,0,36,-1,-1,-1,-1,-1,-1,0,326,326
80000,2,2,1,25,0,0,0,0,0,0,0,69549.66666666667,2983.3333333333335
140000,2,2,1,26,0,0,0,0,0,0,0,89423.5,3333.3333333333335
290000,1,1,1,56,0,0,0,0,0,0,0,257098.16666666666,9859
30000,2,2,2,22,-2,-1,2,-1,-1,-1,0,1180.1666666666667,1302.5
220000,1,2,2,29,0,0,0,-2,-2,-2,0,6213.5,508.3333333333333
400000,2,2,2,35,-1,2,-1,-1,-1,2,0,3278.8333333333335,2534
200000,1,2,1,29,0,0,0,2,2,2,0,47519.333333333336,2503
180000,2,2,1,39,1,-2,-2,-2,-2,-2,1,0,0
50000,1,2,1,23,0,0,-2,-2,-2,-2,1,1526,0
50000,1,1,2,29,-1,-1,-2,-2,-2,-2,0,254.66666666666666,0
220000,1,1,2,47,0,0,0,0,0,0,0,169321.83333333334,6589.666666666667
150000,1,2,2,36,0,0,0,0,0,0,0,149175.66666666666,5468.833333333333
420000,2,2,1,32,0,0,0,0,0,0,0,214298.66666666666,28407.333333333332
380000,2,2,1,45,0,0,0,0,0,0,0,233285.33333333334,9176
80000,2,2,2,36,0,0,2,2,2,2,0,51359.5,2416.6666666666665
100000,1,1,2,39,-1,-1,-1,-1,-1,-1,0,1289.8333333333333,1109.6666666666667
150000,2,2,2,26,0,0,0,0,0,0,0,150875.83333333334,5863.333333333333
300000,2,1,1,40,-2,-2,-2,-2,-2,-2,0,2576.1666666666665,3507.1666666666665
160000,1,3,1,51,0,0,0,-2,-1,-1,1,470.1666666666667,1551
30000,2,2,2,22,-1,0,-1,-1,-1,-1,0,5547.666666666667,4042.1666666666665
210000,2,1,1,38,-1,-1,2,2,-1,-1,0,4448.833333333333,4911
200000,1,2,1,31,1,2,2,0,0,0,0,29158.333333333332,1393
340000,2,1,3,42,-1,-1,-1,-1,-1,0,0,182092,627344.3333333334
50000,2,1,2,29,2,0,0,0,0,0,1,21093,1160.6666666666667
20000,1,1,2,22,0,0,2,0,0,0,1,17905,1325.8333333333333
440000,2,2,2,28,0,0,0,0,0,0,0,350059.6666666667,14244
80000,2,1,1,27,-1,-1,-1,-1,-2,-2,0,1100.1666666666667,1730.8333333333333
200000,2,2,2,43,0,0,0,0,0,0,0,188767.66666666666,7680.666666666667
510000,2,1,2,40,8,7,6,5,4,3,1,456957.5,2333.3333333333335
50000,1,2,2,52,0,0,0,0,0,0,1,34623,1595.6666666666667
20000,1,2,1,38,-1,0,0,0,0,0,0,19718.833333333332,780.3333333333334
300000,2,2,2,31,-2,-2,-2,-2,-2,-2,0,194.66666666666666,226.33333333333334
30000,1,1,2,33,1,2,2,2,2,2,0,26710.333333333332,1383.3333333333333
170000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0
90000,2,2,1,44,0,0,0,0,0,0,0,84658.33333333333,4573
150000,1,2,1,25,-1,-1,-1,-1,-1,-2,0,215.16666666666666,146.83333333333334
120000,1,1,2,31,-1,-1,-1,-1,-1,-2,0,5367.5,2768.3333333333335
140000,2,3,1,34,0,0,0,0,0,0,0,124863.16666666667,5153.5
350000,2,1,3,48,-1,-1,-1,-1,-1,-1,0,73981.16666666667,46245.333333333336
30000,2,2,1,51,-2,-2,-2,-2,-2,-2,1,7899.333333333333,7832.333333333333
150000,2,2,1,49,1,-1,-1,-1,-1,-1,0,1739.5,1739.5
180000,2,2,2,26,-1,-1,-1,-1,-1,-1,0,3882.5,3049.1666666666665
280000,2,1,2,30,0,0,0,0,0,0,0,129816.33333333333,4878.333333333333
340000,2,3,2,28,0,0,0,0,0,0,0,9668.5,4166.666666666667
180000,2,3,2,24,0,0,0,0,0,0,0,71704.66666666667,2306.6666666666665
430000,1,3,2,26,0,0,0,0,0,0,0,387486.5,14156
500000,1,1,2,36,-1,-1,0,-1,-1,-1,0,51696.333333333336,76682
100000,2,2,2,26,0,-1,0,0,0,0,1,7560.833333333333,2438.5
100000,2,2,2,26,-1,-1,-1,0,0,0,0,3203.8333333333335,2329
30000,2,1,2,30,0,0,0,0,0,0,0,18147.666666666668,3448.6666666666665
250000,2,1,2,33,2,0,0,0,0,2,1,218989.5,8198.5
200000,2,3,2,25,-1,-1,-1,0,-1,-1,0,1630,1716.5
480000,1,1,1,58,-2,-2,-2,-2,-2,-2,1,44422,74079.16666666667
310000,1,2,2,33,-2,-2,-2,-2,-2,-2,0,3425.8333333333335,2998.1666666666665
80000,1,1,2,38,1,2,2,2,2,2,1,69591,2400
300000,1,1,2,32,0,0,2,2,-1,0,1,16955.333333333332,11937.833333333334
30000,1,2,2,23,0,0,0,0,0,0,0,29169.166666666668,1619
120000,1,1,2,27,0,0,2,0,0,0,0,12017,1419.1666666666667
30000,2,2,1,29,2,2,0,0,0,0,0,28295.833333333332,1266.6666666666667
20000,1,2,2,29,0,0,-2,-2,-2,-2,1,2801.5,0
260000,2,3,2,30,-1,-1,-1,-1,-1,-1,0,2681.5,3312.8333333333335
430000,1,1,2,34,0,0,0,0,0,0,0,352676.8333333333,12675.666666666666
50000,2,2,1,37,0,0,0,0,0,0,0,39989.5,2250.3333333333335
360000,2,2,1,33,0,0,0,0,0,0,0,273696.1666666667,9316.5
330000,1,2,1,38,0,0,0,0,0,0,0,113995,5422.166666666667
420000,2,1,2,41,-1,-1,-1,-1,0,0,0,32992,31102.833333333332
130000,2,2,2,29,0,0,0,0,0,0,0,117752.83333333333,4850
140000,2,1,2,28,1,2,0,0,0,0,1,88166.5,3141.6666666666665
30000,2,3,1,58,0,0,0,0,0,0,0,9307.166666666666,724.8333333333334
390000,2,2,2,28,-1,-1,-1,-1,-1,-1,0,1932.8333333333333,2063.6666666666665
220000,1,2,1,32,-1,-1,-1,-1,-1,-1,0,2436,2483.6666666666665
210000,1,1,2,27,-1,0,0,0,0,0,0,22507.166666666668,3916.6666666666665
20000,1,2,2,27,0,0,0,0,0,0,0,17578,825.1666666666666
70000,2,2,2,24,2,2,-1,2,2,2,0,64101.666666666664,12058.166666666666
310000,2,2,1,62,0,0,0,0,0,0,0,114852.83333333333,4667.5
240000,1,2,1,36,0,0,2,2,0,0,0,233062.5,10767.833333333334
170000,1,2,2,29,0,0,0,0,-1,0,0,78696.5,30335.833333333332
360000,1,1,1,47,0,-1,0,0,0,-1,0,12251.333333333334,8085.333333333333
210000,1,2,1,42,0,0,0,0,0,0,0,84956.16666666667,2590.6666666666665
50000,2,2,2,25,0,0,0,-1,0,-1,0,3234.8333333333335,1911.8333333333333
50000,2,3,3,43,0,0,0,0,0,0,0,23126,1133.3333333333333
50000,1,3,1,39,0,0,-2,-2,-2,-2,1,8566.666666666666,0
120000,2,1,2,26,0,0,-1,0,0,-1,0,3023.1666666666665,3370.1666666666665
50000,2,3,1,49,2,0,0,0,-2,-2,1,25030.666666666668,900
20000,1,2,1,49,2,2,2,2,0,0,1,16927.166666666668,1405.6666666666667
200000,2,2,1,41,-2,-2,-1,-1,-1,2,0,1727.3333333333333,2627.6666666666665
130000,1,1,2,41,-1,-1,-1,-1,-1,-1,1,696,580
10000,1,3,2,34,0,0,0,0,0,0,0,8734.666666666666,864.3333333333334
90000,2,2,2,25,0,0,0,0,0,0,0,77470.66666666667,4743.833333333333
80000,1,3,1,48,0,0,0,0,0,0,0,66275.66666666667,2820
20000,1,1,2,31,1,-1,-1,-2,-2,-2,0,25,25
370000,1,6,1,28,0,-1,-1,-1,-1,-1,0,14214,20010
200000,2,2,1,46,0,0,0,0,0,0,0,96282.83333333333,3153.6666666666665
150000,2,2,1,50,-2,-2,-2,-2,-2,-2,1,0,0
130000,2,1,2,27,1,-2,-1,2,2,-1,0,465.6666666666667,433
200000,2,1,1,39,-1,-1,-1,-1,0,0,0,6682.833333333333,4858.333333333333
500000,1,1,1,49,-1,-1,-1,-1,-1,-1,0,1320,1320
30000,2,3,2,25,0,0,0,0,2,2,0,28343.666666666668,1374.5
80000,2,2,1,30,0,0,0,0,0,0,0,8153.833333333333,1311.3333333333333
50000,1,1,2,26,-1,2,2,-1,0,-1,1,2066.1666666666665,430.3333333333333
300000,2,1,1,59,-1,-1,-1,-1,-1,-1,0,25482.666666666668,30071.666666666668
80000,2,5,2,34,1,2,-1,-1,-1,0,0,1776.6666666666667,970.6666666666666
50000,1,1,2,39,0,0,0,2,0,0,1,34578.666666666664,3833.3333333333335
140000,1,3,1,36,0,0,0,0,0,0,0,89732.16666666667,7950
110000,2,2,1,46,0,0,0,0,0,0,1,110957.5,3995
500000,2,2,1,49,-2,-1,-1,-1,0,0,0,5184.833333333333,5125
70000,2,1,2,36,0,0,0,0,0,0,0,65862.83333333333,3716.5
400000,2,3,1,40,0,-1,-1,-1,-1,-1,0,37736.5,38417.333333333336
50000,2,1,2,26,-1,-1,-2,-2,-1,0,0,3128.3333333333335,2733.3333333333335
90000,2,2,2,25,0,0,0,0,0,0,0,77501.5,3100.1666666666665
